0,3728e862bc1a-Hudep2_ATAC,63c8c12bbd6d-Hudep2_D3_merged_CTCF.all,7cc13c8c96b4-Hudep2_BCL11A,205e5fa1f1a2-Hudep2_D0_GATA1.all,d129b3ac2b99-HUDEP2_LRF_CHIP,b7711f4c7ed3-Hudep2_D3_merged_GATA1.all,edffd978bf93-Hudep2_D3_merged_KLF1.all,acd1460e941b-Hudep2_D3_merged_LDB1.all,7453df490b6c-Hudep2_D3_merged_TAL1.all
chr6:135494861-135494862,473.966,13.8396,10.352,31.3358,29.6803,40.4179,22.6343,12.6256,11.8657
chr6:135495843-135495844,165.611,11.8582,5.66791,15.152999999999999,22.7139,40.7624,24.459,24.5634,22.204
chr6:135495844-135495845,166.59099999999998,11.908,5.65174,15.1567,22.7002,40.8221,24.4739,24.5995,22.2363
chr6:135495876-135495877,190.014,13.204,5.13184,14.6493,22.3619,40.26,24.8271,24.8669,21.8234
chr6:135495878-135495879,191.37400000000002,13.2811,5.0995,14.6095,22.342,40.1928,24.846999999999998,24.8719,21.7786
chr6:135495880-135495881,192.735,13.3582,5.067159999999999,14.5697,22.3221,40.1256,24.8669,24.8769,21.7338
chr6:135495887-135495888,197.498,13.6281,4.9539800000000005,14.4303,22.2525,39.8905,24.9366,24.8943,21.5771
chr6:135501740-135501741,1015.36,17.3706,4.6592,8.14552,92.5734,13.5821,67.9888,15.4639,14.4403
chr6:135501782-135501783,959.5160000000001,18.7326,5.5398,8.63308,88.6206,14.4751,69.2537,16.5211,16.1095
chr6:135501788-135501789,946.628,18.9042,5.65174,8.71517,87.9789,14.5871,69.306,16.6629,16.3483
chr6:135501789-135501790,944.48,18.9328,5.6704,8.728860000000001,87.8719,14.6057,69.3147,16.6866,16.3881
chr6:135501802-135501803,910.98,19.2463,5.85821,8.91169,86.4652,14.8259,69.2898,17.0249,16.8769
chr6:135502040-135502041,341.10699999999997,22.9527,2.0995,14.9913,82.9689,14.4677,60.1915,22.4017,18.1368
chr6:135502112-135502113,391.35900000000004,26.4055,2.28856,17.5435,82.5846,13.8794,60.5746,20.9515,16.347
chr6:135502401-135502402,1272.82,22.9776,12.8458,17.7724,109.551,28.3632,64.0286,24.9391,19.3085
chr6:135504392-135504393,438.483,15.9216,5.02736,12.1903,50.9913,7.81965,26.6741,13.9092,11.4701
chr6:135504393-135504394,436.907,15.8831,5.0398,12.1903,50.9838,7.818410000000001,26.709,13.9291,11.4652
chr6:135504405-135504406,415.981,15.5087,5.16418,12.3085,50.7923,7.768660000000001,27.1791,14.1418,11.3495
chr6:135504406-135504407,414.07099999999997,15.4863,5.17164,12.3284,50.7687,7.761189999999999,27.2214,14.1567,11.3346
chr6:135504417-135504418,393.056,15.24,5.25373,12.5473,50.5087,7.6791,27.6866,14.3209,11.1704
chr6:135504420-135504421,387.325,15.1729,5.27612,12.607000000000001,50.4378,7.65672,27.8134,14.3657,11.1256
chr6:135505155-135505156,833.659,140.465,8.557210000000001,15.8619,56.5659,16.5572,29.1555,17.653,16.1231
chr6:135505237-135505238,749.5160000000001,146.002,6.39303,18.7823,53.8582,18.4739,29.9689,17.092,17.8993
chr6:135509976-135509977,57.4042,5.32463,3.0920400000000003,10.8184,19.2537,6.7748800000000005,6.94527,6.661689999999999,4.3830800000000005
chr6:135509979-135509980,57.9714,5.34701,3.1442799999999997,10.8893,19.3246,6.89055,7.023630000000001,6.66542,4.4539800000000005
chr6:135510126-135510127,60.0473,7.462689999999999,5.21393,14.8769,22.4664,8.53483,9.53358,8.993780000000001,8.996269999999999
chr6:135512736-135512737,299.92900000000003,15.5386,6.37438,43.6803,53.8968,46.8893,60.4577,18.4316,19.8806
chr6:135512741-135512742,303.685,15.7313,6.53607,44.6505,54.3881,48.4254,61.1356,18.8296,20.3595
chr6:135512745-135512746,306.69,15.8856,6.66542,45.4266,54.7811,49.6542,61.6779,19.148,20.7425
chr6:135512746-135512747,307.442,15.9241,6.697760000000001,45.6206,54.8794,49.9614,61.8134,19.2276,20.8383
chr6:135512752-135512753,310.913,16.1679,6.90672,46.9701,55.3993,51.949,62.6368,19.8172,21.4279
chr6:135513047-135513048,1012.99,29.1878,21.1045,121.266,61.9527,169.525,100.744,62.7948,54.4577
chr6:135513484-135513485,712.2919999999999,22.3109,14.3856,74.6244,52.8346,196.05700000000002,79.9664,54.7699,64.8968
chr6:135516389-135516390,85.301,9.40423,6.812189999999999,16.153,20.6741,14.0286,14.8134,13.01,5.33458
chr6:135516390-135516391,85.76,9.42537,6.805969999999999,16.1978,20.6878,14.1095,14.8134,12.9801,5.344530000000001
chr6:135516393-135516394,87.1368,9.48881,6.787310000000001,16.3321,20.7289,14.352,14.8134,12.8905,5.37438
chr6:135516427-135516428,99.4154,10.3458,6.23134,18.4888,21.9204,18.6045,15.2674,12.4938,6.09701
chr6:135516430-135516431,100.427,10.4241,6.17537,18.6903,22.0398,19.0075,15.3159,12.4714,6.16791
chr6:135516495-135516496,110.766,11.8408,4.9614400000000005,24.4378,25.143,30.158,17.908,13.4577,9.41915
chr6:135516499-135516500,111.095,11.9204,4.886819999999999,24.8259,25.346999999999998,30.9042,18.107,13.5572,9.662939999999999
chr6:135516500-135516501,111.28,11.9353,4.873130000000001,24.9714,25.4017,31.1629,18.194000000000003,13.5896,9.76866
chr6:135516501-135516502,111.316,11.9403,4.86194,25.1045,25.4515,31.4017,18.2811,13.6294,9.871889999999999
chr6:135516502-135516503,111.352,11.9453,4.85075,25.2376,25.5012,31.6405,18.3682,13.6692,9.97512
chr6:135516503-135516504,111.38799999999999,11.9502,4.83955,25.3706,25.551,31.8794,18.4552,13.709000000000001,10.0784
chr6:135516511-135516512,111.677,11.99,4.75,26.4353,25.949,33.7898,19.1517,14.0274,10.9042
chr6:135516513-135516514,111.749,12.0,4.727609999999999,26.7015,26.0485,34.2674,19.3259,14.107000000000001,11.1107
chr6:135516514-135516515,111.785,12.005,4.716419999999999,26.8346,26.0983,34.5062,19.4129,14.1468,11.2139
chr6:135516543-135516544,112.831,12.1493,4.39179,30.694000000000003,27.541,41.4316,21.9378,15.300999999999998,14.2077
chr6:135516549-135516550,113.04700000000001,12.1791,4.32463,31.4925,27.8396,42.8644,22.4602,15.5398,14.8271
chr6:135516552-135516553,114.29,12.1716,4.344530000000001,32.0572,27.9639,43.8097,22.846999999999998,15.6803,15.2264
chr6:135516553-135516554,114.68299999999999,12.1667,4.35323,32.24,28.0012,44.1119,22.9751,15.7264,15.357000000000001
chr6:135516729-135516730,416.19300000000004,11.2139,9.53731,68.4415,31.1231,100.902,44.1144,21.5871,34.8557
chr6:135516735-135516736,435.223,11.2065,9.76119,69.5609,31.1604,102.387,44.51,21.7065,35.0721
chr6:135516737-135516738,441.566,11.204,9.83582,69.9341,31.1729,102.882,44.6418,21.7463,35.1443
chr6:135516738-135516739,444.73800000000006,11.2027,9.87313,70.1206,31.1791,103.12899999999999,44.7077,21.7662,35.1803
chr6:135552028-135552029,59.3993,4.62438,8.77612,9.4092,17.5796,7.12935,7.1330800000000005,12.2102,7.051
chr6:135552080-135552081,83.65799999999999,4.7039800000000005,7.93532,10.1903,15.1144,8.69403,8.582089999999999,12.3346,6.588310000000001
chr6:135552089-135552090,87.6206,4.726369999999999,7.73383,10.3022,14.6891,8.917910000000001,8.95149,12.3234,6.52114
chr6:135552092-135552093,88.9415,4.73383,7.66667,10.3396,14.5473,8.99254,9.07463,12.3197,6.49876
chr6:135552377-135552378,96.0149,10.898,5.354480000000001,8.12687,18.2749,4.32711,13.8831,10.4764,9.121889999999999
chr6:135552378-135552379,96.4179,10.9303,5.34701,8.12687,18.3346,4.31841,13.8246,10.4552,9.121889999999999
chr6:135552443-135552444,118.42200000000001,13.1443,4.70025,8.12313,21.7935,4.23756,10.0709,9.0796,8.582089999999999
chr6:135552444-135552445,118.729,13.1791,4.68905,8.12313,21.8433,4.24005,10.0137,9.05846,8.56965
chr6:135552451-135552452,120.291,13.4092,4.60697,8.10945,22.1604,4.27612,9.62313,8.922889999999999,8.47139
chr6:135552452-135552453,120.215,13.4341,4.59577,8.101989999999999,22.1878,4.29104,9.58085,8.91169,8.455219999999999
chr6:135575838-135575839,422.98,6.844530000000001,11.7848,11.1878,22.4863,11.6095,18.0187,9.983830000000001,4.395519999999999
chr6:135575877-135575878,469.9,6.99627,11.1269,11.7152,22.6107,11.2687,18.1928,11.6294,4.57338
chr6:135575897-135575898,487.662,7.1704,10.6791,11.9639,22.7351,10.9701,18.2425,12.4502,4.67289
chr6:135583739-135583740,273.973,6.87935,3.86194,24.9502,26.6393,12.7886,16.6331,9.16915,5.50124
chr6:135583778-135583779,256.285,6.57711,3.83831,24.005,26.1393,11.9876,16.6144,9.28234,5.39303
chr6:135583780-135583781,254.96400000000003,6.55224,3.8358199999999996,23.9403,26.1095,11.9303,16.6095,9.28483,5.3855699999999995
chr6:135602538-135602539,3.68035,5.06219,8.89179,9.27985,18.3358,3.65423,10.0933,10.0274,4.47886
chr6:135602539-135602540,3.6704,5.06219,8.88433,9.304730000000001,18.3607,3.66791,10.0908,10.046,4.4751199999999995
chr6:135602542-135602543,3.64055,5.06219,8.861939999999999,9.37935,18.4353,3.70896,10.0833,10.102,4.46393
chr6:135602544-135602545,3.62065,5.06219,8.847010000000001,9.4291,18.4851,3.7363199999999996,10.0784,10.1393,4.4564699999999995
chr6:135602545-135602546,3.6107,5.06219,8.83955,9.45398,18.51,3.75,10.0759,10.158,4.45274
chr6:135602547-135602548,3.5908,5.06219,8.82463,9.503730000000001,18.5597,3.77736,10.0709,10.1953,4.44527
chr6:135602556-135602557,3.5124400000000002,5.03607,8.63308,9.78483,18.7488,3.8843300000000003,10.0386,10.2351,4.395519999999999
chr6:135608465-135608466,22.7637,4.84204,2.83582,11.4316,15.0124,7.113180000000001,4.79478,11.0883,2.61318
chr6:135640080-135640081,198.662,9.27363,11.5547,115.956,35.0908,47.1841,44.1231,28.9204,30.2724
chr6:135640083-135640084,199.75900000000001,9.2699,11.6107,115.897,34.9415,47.1468,44.056000000000004,28.8831,30.3433
chr6:135640090-135640091,202.31799999999998,9.26119,11.7413,115.757,34.5933,47.0597,43.8993,28.796,30.5087
chr6:135640092-135640093,203.05,9.25871,11.7786,115.71799999999999,34.4938,47.0348,43.8545,28.7711,30.555999999999997
chr6:135640096-135640097,204.512,9.253730000000001,11.8532,115.63799999999999,34.2948,46.9851,43.7649,28.7214,30.6505
chr6:135640116-135640117,199.139,9.167910000000001,11.4254,112.348,32.857,46.4963,43.1679,27.9552,30.2351
chr6:135640117-135640118,198.735,9.162939999999999,11.3955,112.154,32.7811,46.4701,43.1368,27.9117,30.2052
chr6:135642596-135642597,1107.87,20.1928,19.8831,140.81799999999998,64.7587,172.59599999999998,78.8371,55.7002,88.9266
chr6:135642703-135642704,996.955,18.8321,18.7276,170.808,66.26,196.77599999999998,83.1082,64.694,91.1542
chr6:135642706-135642707,979.709,18.7425,18.4067,170.424,66.0286,195.99599999999998,82.7015,64.3731,90.7326
chr6:135642713-135642714,939.4680000000001,18.5336,17.658,169.52700000000002,65.4888,194.17700000000002,81.7525,63.6244,89.7488
chr6:135643975-135643976,243.954,15.2239,6.6791,44.7873,48.1592,15.7923,37.8408,19.3284,12.7587
chr6:135644372-135644373,1499.36,21.9764,25.1729,344.06300000000005,128.705,260.928,159.78,75.2226,115.41
chr6:135644382-135644383,1596.97,22.6853,26.3545,357.68300000000005,133.792,271.027,165.43900000000002,78.8545,118.905
chr6:135644383-135644384,1606.73,22.7562,26.4726,359.045,134.30100000000002,272.03700000000003,166.005,79.2177,119.255
chr6:135644489-135644490,2399.97,27.7873,36.7239,453.72,178.325,336.035,206.352,113.148,137.389
chr6:135644490-135644491,2405.02,27.8184,36.796,454.221,178.641,336.34,206.588,113.419,137.48
chr6:135644491-135644492,2410.07,27.8495,36.8682,454.723,178.956,336.644,206.825,113.69,137.571
chr6:135644526-135644527,2441.19,28.2152,38.4104,456.07099999999997,183.38099999999997,335.92800000000005,208.622,119.384,139.346
chr6:135644553-135644554,2408.79,28.2301,39.0659,450.994,184.148,330.975,207.50900000000001,122.175,140.124
chr6:135644558-135644559,2378.46,28.1244,38.8483,447.592,183.097,328.226,206.24,121.902,140.05
chr6:135644559-135644560,2372.4,28.1032,38.8047,446.912,182.887,327.677,205.986,121.84700000000001,140.035
chr6:135644560-135644561,2366.33,28.0821,38.7612,446.231,182.67700000000002,327.127,205.733,121.792,140.02
chr6:135644568-135644569,2317.8,27.9129,38.4129,440.789,180.995,322.72900000000004,203.703,121.354,139.9
chr6:135644569-135644570,2311.74,27.8918,38.3694,440.108,180.785,322.17900000000003,203.449,121.3,139.886
chr6:135644570-135644571,2305.67,27.8706,38.3259,439.42800000000005,180.575,321.629,203.195,121.245,139.871
chr6:135644574-135644575,2281.41,27.7861,38.1517,436.70599999999996,179.734,319.43,202.18,121.02600000000001,139.811
chr6:135644575-135644576,2275.34,27.7649,38.1082,436.026,179.524,318.881,201.92700000000002,120.971,139.796
chr6:135644577-135644578,2263.21,27.7226,38.0211,434.665,179.10299999999998,317.781,201.419,120.86200000000001,139.766
chr6:135644581-135644582,2238.95,27.6381,37.847,431.944,178.262,315.582,200.40400000000002,120.64299999999999,139.70600000000002
chr6:135646936-135646937,708.3889999999999,7.011189999999999,6.18905,49.0846,35.5299,50.6654,55.5771,24.7537,27.6032
chr6:135646937-135646938,710.1439999999999,7.0199,6.184080000000001,49.1592,35.5498,50.7239,55.6119,24.7985,27.5945
chr6:135646941-135646942,717.164,7.05473,6.16418,49.4577,35.6294,50.9577,55.7512,24.9776,27.5597
chr6:135647026-135647027,643.757,8.25995,5.065919999999999,47.2463,34.0485,45.3271,52.3881,24.3408,23.393
chr6:135647028-135647029,638.553,8.27985,5.02861,47.0647,33.954,45.0759,52.193999999999996,24.2687,23.2537
chr6:135647030-135647031,633.35,8.29975,4.99129,46.8831,33.8595,44.8246,52.0,24.1965,23.1144
chr6:135647034-135647035,622.942,8.33955,4.91667,46.5199,33.6704,44.3221,51.6119,24.0522,22.8358
chr6:135647036-135647037,617.738,8.35945,4.87935,46.3383,33.5759,44.0709,51.4179,23.9801,22.6965
chr6:135647052-135647053,573.52,8.50249,4.59204,44.7587,32.8159,41.9652,49.6878,23.3221,21.5684
chr6:135647054-135647055,566.393,8.50746,4.56468,44.4876,32.7239,41.6567,49.3694,23.1928,21.4291
chr6:135647063-135647064,534.322,8.52985,4.44154,43.2674,32.3097,40.2687,47.9366,22.6107,20.8022
chr6:135669158-135669159,65.8694,8.04851,2.4975099999999997,24.7077,18.2239,7.216419999999999,11.4179,9.8296,4.99876
chr6:135669166-135669167,67.7002,7.91915,2.4975099999999997,24.846999999999998,18.3731,7.18657,11.5174,9.9092,5.05846
chr6:135669175-135669176,69.76,7.773630000000001,2.4975099999999997,25.0037,18.541,7.152989999999999,11.6294,9.99876,5.12562
chr6:135669176-135669177,69.9888,7.757460000000001,2.4975099999999997,25.0211,18.5597,7.14925,11.6418,10.0087,5.1330800000000005
chr6:135669209-135669210,75.7736,7.22015,2.47512,25.4428,19.1654,6.976369999999999,11.9577,10.1716,5.29478
chr6:135740457-135740458,105.47,6.79851,4.74378,13.0174,13.2177,14.1318,15.0087,17.6542,9.3408
chr6:135740459-135740460,106.331,6.8607,4.74129,13.0721,13.2749,14.199000000000002,15.0609,17.6318,9.36567
chr6:135744944-135744945,207.774,122.79700000000001,3.5758699999999997,14.1318,20.5821,6.43532,24.4789,14.0821,7.4005
chr6:135745031-135745032,253.607,123.12299999999999,3.1952700000000003,14.3284,24.096999999999998,6.69154,23.3134,14.3184,5.98756
chr6:135760234-135760235,144.54,112.976,2.88557,14.8097,25.9789,11.4353,27.9216,19.7811,7.801
chr6:135760235-135760236,145.101,113.193,2.89677,14.8097,26.0522,11.4428,27.9216,19.7861,7.81343
chr6:135760239-135760240,147.345,114.05799999999999,2.9415400000000003,14.8097,26.3458,11.4726,27.9216,19.805999999999997,7.863180000000001
chr6:135760241-135760242,148.466,114.491,2.96393,14.8097,26.4925,11.4876,27.9216,19.8159,7.88806
chr6:135760244-135760245,150.149,115.141,2.9975099999999997,14.8097,26.7127,11.51,27.9216,19.8308,7.92537
chr6:135773013-135773014,21.3806,102.189,2.0186599999999997,5.08085,24.5746,5.82338,15.9826,18.0274,5.694030000000001
chr6:135773014-135773015,21.3308,101.836,2.0199,5.08209,24.5435,5.805969999999999,15.9813,17.9565,5.68532
