0,594de8aa9916-1440317_H3K27ac_H2_D3.all,2554e780890f-Hudep2_ATAC,386b0c66251a-1686607_H2_ABEmax_RNAseq.all,2d9f1defe4bb-Hudep2_D3_merged_CTCF.all,a0f43898fc2d-Hudep2_BCL11A,c79328695482-1440315_H3K27me3_H2_D3.all,e53295538398-Hudep2_D0_GATA1.all,7b6873b68cb9-HUDEP2_LRF_CHIP,deaf983df0e4-1788283_H2_ABEmax.all,1c89a6d12c06-Hudep2_D3_merged_GATA1.all,673b219e61ad-Hudep2_D3_merged_KLF1.all,fc063a463470-1440311_H3K9me3_H2_D3.all,a3d47fe12b92-Hudep2_D3_merged_LDB1.all,04df099ccd9f-1440307_H3K4me1_H2_D3.all,da6f2ed3d4b1-Hudep2_D3_merged_TAL1.all,6b60ef98ce9a-1440313_H3K9ac_H2_D3.all,671a7a45c611-1440319_H3K36me3_H2_D3.all,82e095a3625f-1440309_H3K4me3_H2_D3.all,#HiChIP_degree
chr11:5246914-5246915,50.25,764.75,246248.0,15.75,47.75,4.0,49.75,40.75,197665.0,45.5,35.75,4.5,21.75,3.5,23.0,22.25,31.5,77.5,23.0
chr11:5246932-5246933,50.25,764.75,246248.0,15.75,47.75,4.0,49.75,40.75,197665.0,45.5,35.75,4.5,21.75,3.5,23.0,22.25,31.5,77.5,23.0
chr11:5246934-5246935,50.25,764.75,246248.0,15.75,47.75,4.0,49.75,40.75,197665.0,45.5,35.75,4.5,21.75,3.5,23.0,22.25,31.5,77.5,23.0
chr11:5246936-5246937,50.25,764.75,246248.0,15.75,47.75,4.0,49.75,40.75,197665.0,45.5,35.75,4.5,21.75,3.5,23.0,22.25,31.5,77.5,23.0
chr11:5246939-5246940,50.25,764.75,246248.0,15.75,47.75,4.0,49.75,40.75,197665.0,45.5,35.75,4.5,21.75,3.5,23.0,22.25,31.5,77.5,23.0
chr11:5246942-5246943,50.25,764.75,246248.0,15.75,47.75,4.0,49.75,40.75,197665.0,45.5,35.75,4.5,21.75,3.5,23.0,22.25,31.5,77.5,23.0
chr11:5246945-5246946,50.5227,764.477,239631.0,15.7727,47.7045,3.90909,49.7727,40.6818,193065.0,45.5,35.7727,4.47727,21.7955,3.5681800000000004,23.25,22.3864,31.5,77.4545,23.0
chr11:5246946-5246947,50.7955,764.205,233015.0,15.7955,47.6591,3.81818,49.7955,40.6136,188466.0,45.5,35.7955,4.45455,21.8409,3.63636,23.5,22.5227,31.5,77.4091,23.0
chr11:5246951-5246952,52.1591,762.841,199932.0,15.9091,47.4318,3.36364,49.9091,40.2727,165468.0,45.5,35.9091,4.34091,22.0682,3.97727,24.75,23.2045,31.5,77.1818,23.0
chr11:5246954-5246955,52.9773,762.023,180082.0,15.9773,47.2955,3.09091,49.9773,40.0682,151669.0,45.5,35.9773,4.27273,22.2045,4.18182,25.5,23.6136,31.5,77.0455,23.0
chr11:5246957-5246958,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246959-5246960,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246963-5246964,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246966-5246967,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246970-5246971,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246978-5246979,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246981-5246982,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246982-5246983,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246984-5246985,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5246987-5246988,53.25,761.75,173465.0,16.0,47.25,3.0,50.0,40.0,147069.0,45.5,36.0,4.25,22.25,4.25,25.75,23.75,31.5,77.0,23.0
chr11:5248329-5248330,39.5,2485.0,80407.2,18.25,36.25,0.5,23.5,47.5,80396.5,55.75,98.0,3.0,24.0,2.75,35.0,8.75,11.0,47.25,23.0
chr11:5248331-5248332,39.5,2485.0,80407.2,18.25,36.25,0.5,23.5,47.5,80396.5,55.75,98.0,3.0,24.0,2.75,35.0,8.75,11.0,47.25,23.0
chr11:5248341-5248342,39.5,2485.0,80407.2,18.25,36.25,0.5,23.5,47.5,80396.5,55.75,98.0,3.0,24.0,2.75,35.0,8.75,11.0,47.25,23.0
chr11:5248345-5248346,38.8864,2475.52,76217.2,18.2045,35.7955,0.522727,23.5227,46.7727,76324.4,55.4545,98.3182,2.93182,24.0227,2.79545,34.7727,8.68182,10.8864,46.2955,23.0
chr11:5248348-5248349,37.0455,2447.09,63647.3,18.0682,34.4318,0.590909,23.5909,44.5909,64108.1,54.5682,99.2727,2.72727,24.0909,2.93182,34.0909,8.477269999999999,10.5455,43.4318,23.0
chr11:5248353-5248354,33.9773,2399.7,42697.4,17.8409,32.1591,0.704545,23.7045,40.9545,43747.7,53.0909,100.864,2.38636,24.2045,3.15909,32.9545,8.13636,9.97727,38.6591,23.0
chr11:5248357-5248358,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248360-5248361,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248363-5248364,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248367-5248368,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248369-5248370,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248370-5248371,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248372-5248373,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248373-5248374,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248374-5248375,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248379-5248380,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248380-5248381,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248385-5248386,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248389-5248390,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248391-5248392,32.75,2380.75,34317.5,17.75,31.25,0.75,23.75,39.5,35603.5,52.5,101.5,2.25,24.25,3.25,32.5,8.0,9.75,36.75,23.0
chr11:5248395-5248396,32.5227,2350.36,31218.6,17.5,31.1818,0.795455,23.4773,38.8864,32384.0,52.1364,100.841,2.18182,24.2273,3.25,32.0455,8.159089999999999,9.65909,36.5227,23.0
chr11:5248398-5248399,31.8409,2259.2,21922.0,16.75,30.9773,0.931818,22.6591,37.0455,22725.7,51.0455,98.8636,1.97727,24.1591,3.25,30.6818,8.63636,9.38636,35.8409,23.0
chr11:5248404-5248405,30.4773,2076.89,3328.64,15.25,30.5682,1.20455,21.0227,33.3636,3408.95,48.8636,94.9091,1.56818,24.0227,3.25,27.9545,9.59091,8.840910000000003,34.4773,23.0
chr11:5248409-5248410,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248411-5248412,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248415-5248416,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248417-5248418,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248418-5248419,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248420-5248421,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248422-5248423,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248428-5248429,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248436-5248437,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248437-5248438,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248441-5248442,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248443-5248444,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248444-5248445,30.25,2046.5,229.75,15.0,30.5,1.25,20.75,32.75,189.5,48.5,94.25,1.5,24.0,3.25,27.5,9.75,8.75,34.25,23.0
chr11:5248446-5248447,29.9773,1949.95,206.25,14.6818,29.6364,1.34091,20.0227,32.2045,171.773,48.0455,91.2045,1.45455,23.9545,3.47727,26.3636,9.97727,8.61364,34.6591,23.0
chr11:5248450-5248451,29.4318,1756.86,159.25,14.0455,27.9091,1.52273,18.5682,31.1136,136.31799999999998,47.1364,85.1136,1.36364,23.8636,3.93182,24.0909,10.4318,8.340910000000001,35.4773,23.0
chr11:5248452-5248453,29.1591,1660.32,135.75,13.7273,27.0455,1.61364,17.8409,30.5682,118.591,46.6818,82.0682,1.31818,23.8182,4.15909,22.9545,10.6591,8.20455,35.8864,23.0
chr11:5248456-5248457,28.75,1515.5,100.5,13.25,25.75,1.75,16.75,29.75,92.0,46.0,77.5,1.25,23.75,4.5,21.25,11.0,8.0,36.5,23.0
chr11:5249064-5249065,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249068-5249069,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249069-5249070,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249070-5249071,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249076-5249077,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249078-5249079,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249079-5249080,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249080-5249081,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249082-5249083,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249083-5249084,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249084-5249085,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249090-5249091,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249091-5249092,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249094-5249095,42.25,78.0,1.5,5.5,5.75,1.0,8.0,14.0,3.5,25.25,16.0,3.0,12.5,8.0,6.75,15.75,6.75,42.75,0.0
chr11:5249103-5249104,41.0227,105.409,1.09091,6.31818,5.54545,0.590909,10.4545,14.6136,3.29545,27.9091,19.2727,2.79545,12.5,7.590910000000001,6.34091,15.5455,8.590910000000001,43.1591,0.0
chr11:5249104-5249105,40.8864,108.455,1.04545,6.40909,5.52273,0.545455,10.7273,14.6818,3.27273,28.2045,19.6364,2.77273,12.5,7.54545,6.29545,15.5227,8.79545,43.2045,0.0
chr11:5249105-5249106,40.75,111.5,1.0,6.5,5.5,0.5,11.0,14.75,3.25,28.5,20.0,2.75,12.5,7.5,6.25,15.5,9.0,43.25,0.0
chr11:5249107-5249108,40.75,111.5,1.0,6.5,5.5,0.5,11.0,14.75,3.25,28.5,20.0,2.75,12.5,7.5,6.25,15.5,9.0,43.25,0.0
chr11:5249110-5249111,40.75,111.5,1.0,6.5,5.5,0.5,11.0,14.75,3.25,28.5,20.0,2.75,12.5,7.5,6.25,15.5,9.0,43.25,0.0
chr11:5249123-5249124,40.75,111.5,1.0,6.5,5.5,0.5,11.0,14.75,3.25,28.5,20.0,2.75,12.5,7.5,6.25,15.5,9.0,43.25,0.0
chr11:5249125-5249126,40.75,111.5,1.0,6.5,5.5,0.5,11.0,14.75,3.25,28.5,20.0,2.75,12.5,7.5,6.25,15.5,9.0,43.25,0.0
chr11:5249129-5249130,40.75,111.5,1.0,6.5,5.5,0.5,11.0,14.75,3.25,28.5,20.0,2.75,12.5,7.5,6.25,15.5,9.0,43.25,0.0
chr11:5249130-5249131,40.75,111.5,1.0,6.5,5.5,0.5,11.0,14.75,3.25,28.5,20.0,2.75,12.5,7.5,6.25,15.5,9.0,43.25,0.0
chr11:5249145-5249146,40.4318,112.545,1.0,6.590910000000001,5.43182,0.5,11.1136,15.0227,3.20455,28.8864,20.2045,2.68182,12.4545,7.54545,6.20455,15.4318,9.13636,42.9773,0.0
chr11:5249148-5249149,39.4773,115.682,1.0,6.863639999999998,5.22727,0.5,11.4545,15.8409,3.06818,30.0455,20.8182,2.47727,12.3182,7.68182,6.06818,15.2273,9.54545,42.1591,0.0
chr11:5249149-5249150,39.1591,116.727,1.0,6.95455,5.15909,0.5,11.5682,16.1136,3.02273,30.4318,21.0227,2.40909,12.2727,7.72727,6.02273,15.1591,9.68182,41.8864,0.0
chr11:5249150-5249151,38.8409,117.773,1.0,7.04545,5.09091,0.5,11.6818,16.3864,2.97727,30.8182,21.2273,2.34091,12.2273,7.77273,5.97727,15.0909,9.81818,41.6136,0.0
chr11:5249152-5249153,38.2045,119.864,1.0,7.22727,4.95455,0.5,11.9091,16.9318,2.88636,31.5909,21.6364,2.20455,12.1364,7.863639999999998,5.88636,14.9545,10.0909,41.0682,0.0
chr11:5249155-5249156,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249156-5249157,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249158-5249159,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249160-5249161,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249162-5249163,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249187-5249188,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249189-5249190,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249190-5249191,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249191-5249192,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249193-5249194,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249194-5249195,37.25,123.0,1.0,7.5,4.75,0.5,12.25,17.75,2.75,32.75,22.25,2.0,12.0,8.0,5.75,14.75,10.5,40.25,0.0
chr11:5249195-5249196,37.0455,120.727,0.977273,7.590910000000001,4.68182,0.522727,12.2273,17.9318,2.61364,32.4773,22.2955,1.97727,11.9318,8.022730000000001,5.70455,14.6136,10.4773,39.8864,0.0
chr11:5249197-5249198,36.6364,116.182,0.931818,7.77273,4.54545,0.568182,12.1818,18.2955,2.34091,31.9318,22.3864,1.93182,11.7955,8.06818,5.61364,14.3409,10.4318,39.1591,0.0
chr11:5255839-5255840,29.0,461.25,248.5,24.25,12.75,0.5,31.5,14.75,337.5,151.0,15.25,3.25,26.25,4.0,24.5,9.25,9.25,36.0,14.0
chr11:5255841-5255842,29.0,461.25,248.5,24.25,12.75,0.5,31.5,14.75,337.5,151.0,15.25,3.25,26.25,4.0,24.5,9.25,9.25,36.0,14.0
chr11:5255842-5255843,29.0,461.25,248.5,24.25,12.75,0.5,31.5,14.75,337.5,151.0,15.25,3.25,26.25,4.0,24.5,9.25,9.25,36.0,14.0
chr11:5255846-5255847,28.4545,462.068,230.909,23.9773,12.8409,0.409091,32.5909,14.75,313.2270000000001,154.909,15.2045,3.29545,25.8864,4.31818,24.8636,9.38636,8.93182,35.3182,14.0
chr11:5255847-5255848,28.1818,462.477,222.114,23.8409,12.8864,0.363636,33.1364,14.75,301.091,156.864,15.1818,3.3181800000000004,25.7045,4.47727,25.0455,9.45455,8.772730000000001,34.9773,14.0
chr11:5255848-5255849,27.9091,462.886,213.318,23.7045,12.9318,0.318182,33.6818,14.75,288.955,158.81799999999996,15.1591,3.34091,25.5227,4.63636,25.2273,9.52273,8.61364,34.6364,14.0
chr11:5255849-5255850,27.6364,463.295,204.523,23.5682,12.9773,0.272727,34.2273,14.75,276.818,160.773,15.1364,3.36364,25.3409,4.79545,25.4091,9.59091,8.45455,34.2955,14.0
chr11:5255851-5255852,27.0909,464.114,186.932,23.2955,13.0682,0.181818,35.3182,14.75,252.545,164.68200000000004,15.0909,3.40909,24.9773,5.11364,25.7727,9.72727,8.13636,33.6136,14.0
chr11:5255852-5255853,26.8182,464.523,178.136,23.1591,13.1136,0.136364,35.8636,14.75,240.409,166.636,15.0682,3.43182,24.7955,5.27273,25.9545,9.79545,7.97727,33.2727,14.0
chr11:5255857-5255858,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255862-5255863,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255863-5255864,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255867-5255868,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255869-5255870,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255870-5255871,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255872-5255873,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255874-5255875,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255877-5255878,26.0,465.75,151.75,22.75,13.25,0.0,37.5,14.75,204.0,172.5,15.0,3.5,24.25,5.75,26.5,10.0,7.5,32.25,14.0
chr11:5255908-5255909,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255910-5255911,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255914-5255915,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255916-5255917,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255918-5255919,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255929-5255930,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255931-5255932,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255933-5255934,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255934-5255935,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255935-5255936,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255942-5255943,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255943-5255944,26.0,379.0,68.25,21.0,12.0,0.0,41.25,14.0,88.25,176.75,16.25,2.25,23.75,6.0,24.5,10.25,4.75,31.0,14.0
chr11:5255945-5255946,26.2727,368.932,63.7955,20.6591,11.7955,0.0454545,41.3864,14.0,82.4773,175.90900000000005,16.3409,2.18182,23.7273,5.93182,24.1364,10.2727,4.63636,30.8409,14.0
chr11:5255946-5255947,26.5455,358.8640000000001,59.3409,20.3182,11.5909,0.0909091,41.5227,14.0,76.7045,175.06799999999996,16.4318,2.11364,23.7045,5.86364,23.7727,10.2955,4.52273,30.6818,14.0
chr11:5255968-5255969,29.0,268.25,19.25,17.25,9.75,0.5,42.75,14.0,24.75,167.5,17.25,1.5,23.5,5.25,20.5,10.5,3.5,29.25,14.0
chr11:5255971-5255972,29.0,268.25,19.25,17.25,9.75,0.5,42.75,14.0,24.75,167.5,17.25,1.5,23.5,5.25,20.5,10.5,3.5,29.25,14.0
chr11:5255972-5255973,29.0,268.25,19.25,17.25,9.75,0.5,42.75,14.0,24.75,167.5,17.25,1.5,23.5,5.25,20.5,10.5,3.5,29.25,14.0
chr11:5255973-5255974,29.0,268.25,19.25,17.25,9.75,0.5,42.75,14.0,24.75,167.5,17.25,1.5,23.5,5.25,20.5,10.5,3.5,29.25,14.0
chr11:5255974-5255975,29.0,268.25,19.25,17.25,9.75,0.5,42.75,14.0,24.75,167.5,17.25,1.5,23.5,5.25,20.5,10.5,3.5,29.25,14.0
chr11:5255975-5255976,29.0,268.25,19.25,17.25,9.75,0.5,42.75,14.0,24.75,167.5,17.25,1.5,23.5,5.25,20.5,10.5,3.5,29.25,14.0
chr11:5255983-5255984,29.0,268.25,19.25,17.25,9.75,0.5,42.75,14.0,24.75,167.5,17.25,1.5,23.5,5.25,20.5,10.5,3.5,29.25,14.0
chr11:5263423-5263424,11.0,67.75,1046.5,7.0,5.75,0.75,7.5,14.5,1262.0,14.25,5.5,0.5,12.5,6.5,8.0,3.25,6.75,13.25,0.0
chr11:5263424-5263425,11.0,67.75,1046.5,7.0,5.75,0.75,7.5,14.5,1262.0,14.25,5.5,0.5,12.5,6.5,8.0,3.25,6.75,13.25,0.0
chr11:5263425-5263426,11.0,67.75,1046.5,7.0,5.75,0.75,7.5,14.5,1262.0,14.25,5.5,0.5,12.5,6.5,8.0,3.25,6.75,13.25,0.0
chr11:5263426-5263427,11.0,67.75,1046.5,7.0,5.75,0.75,7.5,14.5,1262.0,14.25,5.5,0.5,12.5,6.5,8.0,3.25,6.75,13.25,0.0
chr11:5263439-5263440,11.0,67.75,1046.5,7.0,5.75,0.75,7.5,14.5,1262.0,14.25,5.5,0.5,12.5,6.5,8.0,3.25,6.75,13.25,0.0
chr11:5263443-5263444,11.0,67.75,1046.5,7.0,5.75,0.75,7.5,14.5,1262.0,14.25,5.5,0.5,12.5,6.5,8.0,3.25,6.75,13.25,0.0
